"","englishname","latinname","speciesgroup","year","yday","date","distance","daytot","daytot.back","daytot.fin"
"3180","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2016,285,2016-10-11,"Interior",11,0,11
"3181","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2016,286,2016-10-12,"Foothills",61,0,61
"3182","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2016,286,2016-10-12,"Interior",1,0,1
"3183","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2016,287,2016-10-13,"Coast",1,0,1
"3184","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,230,2017-08-18,"Interior",1,0,1
"3185","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,231,2017-08-19,"Interior",1,0,1
"3186","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,233,2017-08-21,"Interior",1,0,1
"3187","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,234,2017-08-22,"Foothills",2,0,2
"3188","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,234,2017-08-22,"Interior",2,0,2
"3189","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,237,2017-08-25,"Coast",1,0,1
"3190","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,237,2017-08-25,"Foothills",1,0,1
"3191","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,238,2017-08-26,"Interior",1,0,1
"3192","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,239,2017-08-27,"Coast",2,0,2
"3193","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,239,2017-08-27,"Foothills",1,0,1
"3194","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,239,2017-08-27,"Interior",2,0,2
"3195","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,240,2017-08-28,"Coast",1,0,1
"3196","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,240,2017-08-28,"Foothills",3,0,3
"3197","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,240,2017-08-28,"Interior",1,0,1
"3198","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,242,2017-08-30,"Coast",0,0,0
"3199","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,242,2017-08-30,"Foothills",4,0,4
"3200","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,244,2017-09-01,"Coast",4,0,4
"3201","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,245,2017-09-02,"Coast",4,0,4
"3202","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,245,2017-09-02,"Foothills",4,0,4
"3203","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,246,2017-09-03,"Coast",4,0,4
"3204","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,246,2017-09-03,"Foothills",7,0,7
"3205","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,246,2017-09-03,"Interior",3,0,3
"3206","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,247,2017-09-04,"Coast",5,0,5
"3207","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,247,2017-09-04,"Foothills",3,0,3
"3208","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,248,2017-09-05,"Foothills",1,0,1
"3209","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,249,2017-09-06,"Coast",6,3,3
"3210","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,249,2017-09-06,"Foothills",3,0,3
"3211","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,251,2017-09-08,"Coast",3,0,3
"3212","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,251,2017-09-08,"Foothills",4,0,4
"3213","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,251,2017-09-08,"Interior",7,0,7
"3214","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,252,2017-09-09,"Coast",4,0,4
"3215","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,252,2017-09-09,"Foothills",4,0,4
"3216","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,253,2017-09-10,"Coast",4,0,4
"3217","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,253,2017-09-10,"Foothills",3,0,3
"3218","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,253,2017-09-10,"Interior",1,0,1
"3219","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,254,2017-09-11,"Coast",1,0,1
"3220","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,254,2017-09-11,"Interior",1,0,1
"3221","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,255,2017-09-12,"Coast",4,0,4
"3222","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,255,2017-09-12,"Foothills",6,0,6
"3223","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,256,2017-09-13,"Coast",0,2,-2
"3224","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,256,2017-09-13,"Foothills",7,0,7
"3225","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,257,2017-09-14,"Interior",1,0,1
"3226","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,258,2017-09-15,"Coast",1,0,1
"3227","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,258,2017-09-15,"Foothills",21,0,21
"3228","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,259,2017-09-16,"Foothills",11,0,11
"3229","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,259,2017-09-16,"Interior",12,0,12
"3230","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,260,2017-09-17,"Foothills",5,0,5
"3231","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,260,2017-09-17,"Interior",7,0,7
"3232","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,261,2017-09-18,"Coast",3,0,3
"3233","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,261,2017-09-18,"Foothills",41,0,41
"3234","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,261,2017-09-18,"Interior",21,0,21
"3235","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,262,2017-09-19,"Coast",5,0,5
"3236","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,262,2017-09-19,"Foothills",11,0,11
"3237","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,262,2017-09-19,"Interior",27,0,27
"3238","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,263,2017-09-20,"Coast",1,0,1
"3239","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,263,2017-09-20,"Foothills",6,0,6
"3240","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,263,2017-09-20,"Interior",3,0,3
"3241","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,264,2017-09-21,"Foothills",16,0,16
"3242","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,264,2017-09-21,"Interior",22,0,22
"3243","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,265,2017-09-22,"Coast",2,0,2
"3244","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,265,2017-09-22,"Foothills",2,0,2
"3245","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,265,2017-09-22,"Interior",7,0,7
"3246","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,266,2017-09-23,"Coast",9,0,9
"3247","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,266,2017-09-23,"Foothills",1,0,1
"3248","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,267,2017-09-24,"Interior",1,0,1
"3249","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,268,2017-09-25,"Coast",29,0,29
"3250","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,268,2017-09-25,"Foothills",132,0,132
"3251","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,268,2017-09-25,"Interior",10,0,10
"3252","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,269,2017-09-26,"Coast",10,0,10
"3253","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,269,2017-09-26,"Foothills",34,0,34
"3254","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,269,2017-09-26,"Interior",6,0,6
"3255","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,270,2017-09-27,"Foothills",8,0,8
"3256","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,270,2017-09-27,"Interior",4,0,4
"3257","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,271,2017-09-28,"Coast",9,0,9
"3258","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,272,2017-09-29,"Coast",28,0,28
"3259","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,272,2017-09-29,"Foothills",96,0,96
"3260","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,272,2017-09-29,"Interior",43,1,42
"3261","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,273,2017-09-30,"Coast",2,0,2
"3262","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,273,2017-09-30,"Foothills",53,0,53
"3263","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,273,2017-09-30,"Interior",21,0,21
"3264","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,274,2017-10-01,"Foothills",7,0,7
"3265","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,274,2017-10-01,"Interior",121,0,121
"3266","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,277,2017-10-04,"Coast",46,0,46
"3267","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,277,2017-10-04,"Foothills",23,0,23
"3268","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,277,2017-10-04,"Interior",90,0,90
"3269","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,278,2017-10-05,"Coast",1,0,1
"3270","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,278,2017-10-05,"Foothills",17,0,17
"3271","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,279,2017-10-06,"Foothills",2,0,2
"3272","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,279,2017-10-06,"Interior",16,0,16
"3273","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,280,2017-10-07,"Foothills",14,0,14
"3274","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,280,2017-10-07,"Interior",1,0,1
"3275","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,284,2017-10-11,"Foothills",10,0,10
"3276","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,284,2017-10-11,"Interior",54,0,54
"3277","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,285,2017-10-12,"Foothills",16,0,16
"3278","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,285,2017-10-12,"Interior",23,0,23
"3279","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,286,2017-10-13,"Coast",16,0,16
"3280","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,286,2017-10-13,"Foothills",10,0,10
"3281","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,286,2017-10-13,"Interior",112,0,112
"3282","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2017,287,2017-10-14,"Coast",2,0,2
"3283","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,231,2018-08-19,"Foothills",1,0,1
"3284","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,231,2018-08-19,"Interior",1,0,1
"3285","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,232,2018-08-20,"Interior",1,0,1
"3286","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,233,2018-08-21,"Foothills",2,0,2
"3287","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,233,2018-08-21,"Interior",1,0,1
"3288","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,235,2018-08-23,"Foothills",1,0,1
"3289","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,236,2018-08-24,"Coast",2,0,2
"3290","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,236,2018-08-24,"Foothills",1,0,1
"3291","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,239,2018-08-27,"Interior",2,0,2
"3292","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,240,2018-08-28,"Coast",2,0,2
"3293","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,240,2018-08-28,"Foothills",3,0,3
"3294","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,241,2018-08-29,"Foothills",1,0,1
"3295","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,242,2018-08-30,"Interior",1,0,1
"3296","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,243,2018-08-31,"Foothills",1,0,1
"3297","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,243,2018-08-31,"Interior",1,0,1
"3298","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,244,2018-09-01,"Coast",2,0,2
"3299","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,244,2018-09-01,"Foothills",4,0,4
"3300","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,246,2018-09-03,"Foothills",7,0,7
"3301","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,247,2018-09-04,"Coast",1,0,1
"3302","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,247,2018-09-04,"Foothills",5,0,5
"3303","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,247,2018-09-04,"Interior",2,0,2
"3304","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,248,2018-09-05,"Interior",1,0,1
"3305","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,250,2018-09-07,"Coast",1,0,1
"3306","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,250,2018-09-07,"Interior",1,0,1
"3307","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,251,2018-09-08,"Interior",2,0,2
"3308","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,253,2018-09-10,"Foothills",2,0,2
"3309","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,254,2018-09-11,"Foothills",4,0,4
"3310","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,254,2018-09-11,"Interior",3,0,3
"3311","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,255,2018-09-12,"Foothills",7,0,7
"3312","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,255,2018-09-12,"Interior",9,0,9
"3313","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,256,2018-09-13,"Coast",2,0,2
"3314","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,256,2018-09-13,"Foothills",6,0,6
"3315","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,256,2018-09-13,"Interior",13,0,13
"3316","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,258,2018-09-15,"Coast",11,0,11
"3317","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,258,2018-09-15,"Foothills",1,0,1
"3318","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,258,2018-09-15,"Interior",8,0,8
"3319","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,259,2018-09-16,"Coast",3,0,3
"3320","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,259,2018-09-16,"Foothills",5,0,5
"3321","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,259,2018-09-16,"Interior",2,0,2
"3322","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,260,2018-09-17,"Interior",1,0,1
"3323","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,261,2018-09-18,"Coast",6,0,6
"3324","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,261,2018-09-18,"Foothills",69,0,69
"3325","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,261,2018-09-18,"Interior",36,0,36
"3326","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,262,2018-09-19,"Coast",54,0,54
"3327","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,262,2018-09-19,"Foothills",14,0,14
"3328","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,262,2018-09-19,"Interior",35,0,35
"3329","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,263,2018-09-20,"Coast",36,0,36
"3330","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,263,2018-09-20,"Foothills",7,0,7
"3331","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,263,2018-09-20,"Interior",9,0,9
"3332","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,264,2018-09-21,"Coast",5,0,5
"3333","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,264,2018-09-21,"Foothills",43,0,43
"3334","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,264,2018-09-21,"Interior",11,0,11
"3335","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,265,2018-09-22,"Coast",3,0,3
"3336","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,265,2018-09-22,"Foothills",31,0,31
"3337","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,265,2018-09-22,"Interior",13,0,13
"3338","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,266,2018-09-23,"Coast",28,0,28
"3339","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,266,2018-09-23,"Foothills",11,0,11
"3340","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,266,2018-09-23,"Interior",29,0,29
"3341","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,267,2018-09-24,"Foothills",9,0,9
"3342","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,267,2018-09-24,"Interior",4,0,4
"3343","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,268,2018-09-25,"Foothills",4,0,4
"3344","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,270,2018-09-27,"Coast",25,0,25
"3345","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,270,2018-09-27,"Foothills",31,0,31
"3346","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,270,2018-09-27,"Interior",43,0,43
"3347","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,271,2018-09-28,"Coast",83,0,83
"3348","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,271,2018-09-28,"Foothills",242,0,242
"3349","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,271,2018-09-28,"Interior",108,0,108
"3350","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,272,2018-09-29,"Coast",14,0,14
"3351","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,272,2018-09-29,"Foothills",3,0,3
"3352","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,272,2018-09-29,"Interior",5,0,5
"3353","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,273,2018-09-30,"Coast",9,0,9
"3354","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,273,2018-09-30,"Foothills",56,0,56
"3355","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,273,2018-09-30,"Interior",15,1,14
"3356","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,274,2018-10-01,"Coast",0,0,0
"3357","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,274,2018-10-01,"Foothills",7,0,7
"3358","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,274,2018-10-01,"Interior",1,0,1
"3359","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,275,2018-10-02,"Foothills",6,0,6
"3360","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,275,2018-10-02,"Interior",25,0,25
"3361","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,276,2018-10-03,"Foothills",1,0,1
"3362","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,276,2018-10-03,"Interior",18,0,18
"3363","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,277,2018-10-04,"Foothills",6,0,6
"3364","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,277,2018-10-04,"Interior",2,0,2
"3365","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,278,2018-10-05,"Interior",14,0,14
"3366","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,279,2018-10-06,"Coast",53,0,53
"3367","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,279,2018-10-06,"Foothills",72,0,72
"3368","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,279,2018-10-06,"Interior",150,0,150
"3369","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,280,2018-10-07,"Coast",10,0,10
"3370","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,280,2018-10-07,"Foothills",11,0,11
"3371","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,280,2018-10-07,"Interior",14,0,14
"3372","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,281,2018-10-08,"Coast",2,0,2
"3373","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,281,2018-10-08,"Interior",39,0,39
"3374","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,282,2018-10-09,"Coast",0,0,0
"3375","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,282,2018-10-09,"Foothills",6,0,6
"3376","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,282,2018-10-09,"Interior",2,0,2
"3377","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,283,2018-10-10,"Coast",2,0,2
"3378","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,284,2018-10-11,"Coast",18,0,18
"3379","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,284,2018-10-11,"Foothills",4,0,4
"3380","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,285,2018-10-12,"Coast",3,0,3
"3381","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,285,2018-10-12,"Foothills",17,0,17
"3382","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,285,2018-10-12,"Interior",6,0,6
"3383","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,286,2018-10-13,"Foothills",4,0,4
"3384","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,287,2018-10-14,"Foothills",1,0,1
"3385","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,287,2018-10-14,"Interior",9,0,9
"3386","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,288,2018-10-15,"Interior",23,0,23
"3387","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,289,2018-10-16,"Foothills",3,0,3
"3388","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2018,289,2018-10-16,"Interior",6,0,6
"3389","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,224,2019-08-12,"Foothills",2,0,2
"3390","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,224,2019-08-12,"Interior",1,0,1
"3391","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,225,2019-08-13,"Foothills",1,0,1
"3392","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,226,2019-08-14,"Coast",0,1,-1
"3393","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,226,2019-08-14,"Foothills",3,0,3
"3394","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,229,2019-08-17,"Interior",1,0,1
"3395","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,231,2019-08-19,"Foothills",1,0,1
"3396","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,233,2019-08-21,"Coast",4,1,3
"3397","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,233,2019-08-21,"Foothills",2,0,2
"3398","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,233,2019-08-21,"Interior",1,0,1
"3399","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,234,2019-08-22,"Coast",3,0,3
"3400","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,234,2019-08-22,"Foothills",5,0,5
"3401","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,234,2019-08-22,"Interior",1,0,1
"3402","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,236,2019-08-24,"Coast",0,1,-1
"3403","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,237,2019-08-25,"Coast",2,0,2
"3404","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,237,2019-08-25,"Interior",1,0,1
"3405","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,238,2019-08-26,"Coast",1,0,1
"3406","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,238,2019-08-26,"Foothills",3,0,3
"3407","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,238,2019-08-26,"Interior",1,0,1
"3408","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,239,2019-08-27,"Coast",1,0,1
"3409","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,239,2019-08-27,"Foothills",1,0,1
"3410","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,239,2019-08-27,"Interior",3,0,3
"3411","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,240,2019-08-28,"Foothills",2,0,2
"3412","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,241,2019-08-29,"Coast",1,0,1
"3413","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,241,2019-08-29,"Foothills",3,0,3
"3414","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,241,2019-08-29,"Interior",1,0,1
"3415","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,242,2019-08-30,"Coast",1,0,1
"3416","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,242,2019-08-30,"Foothills",1,0,1
"3417","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,243,2019-08-31,"Foothills",4,0,4
"3418","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,243,2019-08-31,"Interior",1,0,1
"3419","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,244,2019-09-01,"Coast",1,0,1
"3420","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,245,2019-09-02,"Interior",1,0,1
"3421","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,246,2019-09-03,"Foothills",3,0,3
"3422","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,246,2019-09-03,"Interior",1,0,1
"3423","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,247,2019-09-04,"Coast",2,0,2
"3424","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,247,2019-09-04,"Foothills",2,0,2
"3425","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,247,2019-09-04,"Interior",2,0,2
"3426","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,248,2019-09-05,"Coast",1,0,1
"3427","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,248,2019-09-05,"Interior",3,0,3
"3428","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,249,2019-09-06,"Interior",2,0,2
"3429","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,250,2019-09-07,"Interior",1,0,1
"3430","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,251,2019-09-08,"Coast",1,0,1
"3431","Black stork","Ciconia negra","Cranes, Storks & Pelicans",2019,252,2019-09-09,"Coast",0,0,0
