"","englishname","latinname","speciesgroup","year","yday","date","distance","daytot","daytot.back","daytot.fin"
"1290","eagle spec","Aquila/Clanga","Eagles",2019,89,2019-03-30,"Coast",14,0,14
"1291","eagle spec","Aquila/Clanga","Eagles",2019,90,2019-03-31,"Coast",16,0,16
"1292","eagle spec","Aquila/Clanga","Eagles",2019,90,2019-03-31,"Foothills",1,0,1
"1293","eagle spec","Aquila/Clanga","Eagles",2019,93,2019-04-03,"Coast",152,0,152
"1294","eagle spec","Aquila/Clanga","Eagles",2019,93,2019-04-03,"Foothills",15,0,15
"1295","eagle spec","Aquila/Clanga","Eagles",2019,93,2019-04-03,"Interior",12,0,12
"1296","eagle spec","Aquila/Clanga","Eagles",2019,94,2019-04-04,"Coast",24,0,24
"1297","eagle spec","Aquila/Clanga","Eagles",2019,94,2019-04-04,"Foothills",1,0,1
"1298","eagle spec","Aquila/Clanga","Eagles",2019,95,2019-04-05,"Coast",10,0,10
"1299","eagle spec","Aquila/Clanga","Eagles",2019,95,2019-04-05,"Foothills",51,0,51
"1300","eagle spec","Aquila/Clanga","Eagles",2019,95,2019-04-05,"Interior",26,0,26
"1301","eagle spec","Aquila/Clanga","Eagles",2019,96,2019-04-06,"Coast",40,0,40
"1302","eagle spec","Aquila/Clanga","Eagles",2019,96,2019-04-06,"Foothills",7,0,7
"1303","eagle spec","Aquila/Clanga","Eagles",2019,96,2019-04-06,"Interior",61,0,61
"1304","eagle spec","Aquila/Clanga","Eagles",2019,97,2019-04-07,"Coast",2,0,2
"1305","eagle spec","Aquila/Clanga","Eagles",2019,97,2019-04-07,"Interior",94,0,94
"1306","eagle spec","Aquila/Clanga","Eagles",2019,98,2019-04-08,"Coast",1,0,1
"1307","eagle spec","Aquila/Clanga","Eagles",2019,98,2019-04-08,"Interior",6,0,6
"1308","eagle spec","Aquila/Clanga","Eagles",2019,101,2019-04-11,"Coast",12,0,12
"1309","eagle spec","Aquila/Clanga","Eagles",2019,101,2019-04-11,"Foothills",9,0,9
"1310","eagle spec","Aquila/Clanga","Eagles",2019,101,2019-04-11,"Interior",27,0,27
"1311","eagle spec","Aquila/Clanga","Eagles",2019,102,2019-04-12,"Foothills",6,0,6
"1312","eagle spec","Aquila/Clanga","Eagles",2019,102,2019-04-12,"Interior",28,0,28
"1313","eagle spec","Aquila/Clanga","Eagles",2019,103,2019-04-13,"Coast",1,0,1
"1314","eagle spec","Aquila/Clanga","Eagles",2019,103,2019-04-13,"Foothills",1,0,1
"1315","eagle spec","Aquila/Clanga","Eagles",2019,103,2019-04-13,"Interior",5,0,5
"1316","eagle spec","Aquila/Clanga","Eagles",2019,104,2019-04-14,"Coast",6,0,6
"1317","eagle spec","Aquila/Clanga","Eagles",2019,104,2019-04-14,"Foothills",7,0,7
"1318","eagle spec","Aquila/Clanga","Eagles",2019,104,2019-04-14,"Interior",1,0,1
"1319","eagle spec","Aquila/Clanga","Eagles",2019,105,2019-04-15,"Interior",4,0,4
"1320","eagle spec","Aquila/Clanga","Eagles",2019,108,2019-04-18,"Coast",27,0,27
"1321","eagle spec","Aquila/Clanga","Eagles",2019,108,2019-04-18,"Foothills",6,0,6
"1322","eagle spec","Aquila/Clanga","Eagles",2019,110,2019-04-20,"Coast",135,0,135
"1323","eagle spec","Aquila/Clanga","Eagles",2019,110,2019-04-20,"Foothills",14,0,14
"1324","eagle spec","Aquila/Clanga","Eagles",2019,110,2019-04-20,"Interior",3,0,3
"1325","eagle spec","Aquila/Clanga","Eagles",2019,112,2019-04-22,"Coast",21,0,21
"1326","eagle spec","Aquila/Clanga","Eagles",2019,112,2019-04-22,"Foothills",1,0,1
"1327","eagle spec","Aquila/Clanga","Eagles",2019,113,2019-04-23,"Coast",12,0,12
"1328","eagle spec","Aquila/Clanga","Eagles",2019,114,2019-04-24,"Coast",1,0,1
"1329","eagle spec","Aquila/Clanga","Eagles",2019,114,2019-04-24,"Foothills",5,0,5
"1330","eagle spec","Aquila/Clanga","Eagles",2019,114,2019-04-24,"Interior",8,0,8
"1331","eagle spec","Aquila/Clanga","Eagles",2019,115,2019-04-25,"Coast",1,0,1
"1332","eagle spec","Aquila/Clanga","Eagles",2019,115,2019-04-25,"Foothills",1,0,1
"1333","eagle spec","Aquila/Clanga","Eagles",2019,115,2019-04-25,"Interior",3,0,3
"1334","eagle spec","Aquila/Clanga","Eagles",2019,116,2019-04-26,"Coast",1,0,1
"1335","eagle spec","Aquila/Clanga","Eagles",2019,116,2019-04-26,"Foothills",1,0,1
"1336","eagle spec","Aquila/Clanga","Eagles",2019,116,2019-04-26,"Interior",2,0,2
"1337","eagle spec","Aquila/Clanga","Eagles",2019,117,2019-04-27,"Coast",1,0,1
"1338","eagle spec","Aquila/Clanga","Eagles",2019,117,2019-04-27,"Foothills",3,0,3
"1339","eagle spec","Aquila/Clanga","Eagles",2019,120,2019-04-30,"Coast",2,0,2
"1340","eagle spec","Aquila/Clanga","Eagles",2019,120,2019-04-30,"Foothills",1,0,1
"1341","eagle spec","Aquila/Clanga","Eagles",2019,120,2019-04-30,"Interior",1,0,1
"1342","eagle spec","Aquila/Clanga","Eagles",2019,121,2019-05-01,"Foothills",6,0,6
"1343","eagle spec","Aquila/Clanga","Eagles",2019,122,2019-05-02,"Foothills",1,0,1
"1344","eagle spec","Aquila/Clanga","Eagles",2019,125,2019-05-05,"Coast",4,0,4
"1345","eagle spec","Aquila/Clanga","Eagles",2019,125,2019-05-05,"Foothills",1,0,1
"1346","eagle spec","Aquila/Clanga","Eagles",2019,125,2019-05-05,"Interior",18,0,18
"1347","eagle spec","Aquila/Clanga","Eagles",2019,126,2019-05-06,"Coast",1,0,1
"1348","eagle spec","Aquila/Clanga","Eagles",2019,126,2019-05-06,"Foothills",6,0,6
"1349","eagle spec","Aquila/Clanga","Eagles",2019,126,2019-05-06,"Interior",6,0,6
"1350","eagle spec","Aquila/Clanga","Eagles",2019,127,2019-05-07,"Coast",1,0,1
"1351","eagle spec","Aquila/Clanga","Eagles",2019,127,2019-05-07,"Foothills",1,0,1
"1352","eagle spec","Aquila/Clanga","Eagles",2019,128,2019-05-08,"Coast",3,0,3
"1353","eagle spec","Aquila/Clanga","Eagles",2019,128,2019-05-08,"Foothills",2,0,2
"1354","eagle spec","Aquila/Clanga","Eagles",2019,129,2019-05-09,"Coast",2,0,2
"1355","eagle spec","Aquila/Clanga","Eagles",2019,130,2019-05-10,"Coast",8,0,8
"1356","eagle spec","Aquila/Clanga","Eagles",2019,130,2019-05-10,"Foothills",3,0,3
"1357","eagle spec","Aquila/Clanga","Eagles",2019,130,2019-05-10,"Interior",1,0,1
"1358","eagle spec","Aquila/Clanga","Eagles",2019,131,2019-05-11,"Interior",2,0,2
"1359","eagle spec","Aquila/Clanga","Eagles",2019,133,2019-05-13,"Coast",9,0,9
"1360","eagle spec","Aquila/Clanga","Eagles",2019,133,2019-05-13,"Foothills",1,0,1
"1361","eagle spec","Aquila/Clanga","Eagles",2019,134,2019-05-14,"Interior",6,0,6
"1362","eagle spec","Aquila/Clanga","Eagles",2019,135,2019-05-15,"Coast",2,0,2
"1363","eagle spec","Aquila/Clanga","Eagles",2019,135,2019-05-15,"Foothills",1,0,1
"1364","eagle spec","Aquila/Clanga","Eagles",2019,135,2019-05-15,"Interior",3,0,3
"1365","eagle spec","Aquila/Clanga","Eagles",2019,139,2019-05-19,"Foothills",4,0,4
"1366","eagle spec","Aquila/Clanga","Eagles",2019,140,2019-05-20,"Coast",5,0,5
"1367","eagle spec","Aquila/Clanga","Eagles",2019,140,2019-05-20,"Interior",1,0,1
"1368","eagle spec","Aquila/Clanga","Eagles",2019,141,2019-05-21,"Interior",7,0,7
"1369","eagle spec","Aquila/Clanga","Eagles",2019,144,2019-05-24,"Interior",1,0,1
"1370","eagle spec","Aquila/Clanga","Eagles",2019,147,2019-05-27,"Interior",1,0,1
"1371","eagle spec","Aquila/Clanga","Eagles",2020,62,2020-03-02,"Foothills",1,0,1
"1372","eagle spec","Aquila/Clanga","Eagles",2020,63,2020-03-03,"Interior",1,0,1
"1373","eagle spec","Aquila/Clanga","Eagles",2020,65,2020-03-05,"Interior",1,0,1
"1374","eagle spec","Aquila/Clanga","Eagles",2020,70,2020-03-10,"Coast",1,0,1
"1375","eagle spec","Aquila/Clanga","Eagles",2020,70,2020-03-10,"Foothills",1,0,1
"1376","eagle spec","Aquila/Clanga","Eagles",2020,71,2020-03-11,"Foothills",3,0,3
"1377","eagle spec","Aquila/Clanga","Eagles",2020,71,2020-03-11,"Interior",5,0,5
"1378","eagle spec","Aquila/Clanga","Eagles",2020,75,2020-03-15,"Interior",1,0,1
"1379","eagle spec","Aquila/Clanga","Eagles",2020,81,2020-03-21,"Coast",2,0,2
"1380","eagle spec","Aquila/Clanga","Eagles",2020,81,2020-03-21,"Foothills",1,0,1
"1381","eagle spec","Aquila/Clanga","Eagles",2020,82,2020-03-22,"Coast",2,0,2
"1382","eagle spec","Aquila/Clanga","Eagles",2020,82,2020-03-22,"Foothills",4,0,4
"1383","eagle spec","Aquila/Clanga","Eagles",2020,82,2020-03-22,"Interior",19,0,19
"1384","eagle spec","Aquila/Clanga","Eagles",2020,83,2020-03-23,"Coast",1,0,1
"1385","eagle spec","Aquila/Clanga","Eagles",2020,83,2020-03-23,"Foothills",1,0,1
"1386","eagle spec","Aquila/Clanga","Eagles",2020,83,2020-03-23,"Interior",44,0,44
"1387","eagle spec","Aquila/Clanga","Eagles",2020,84,2020-03-24,"Coast",33,0,33
"1388","eagle spec","Aquila/Clanga","Eagles",2020,84,2020-03-24,"Foothills",12,0,12
"1389","eagle spec","Aquila/Clanga","Eagles",2020,84,2020-03-24,"Interior",1,0,1
"1390","eagle spec","Aquila/Clanga","Eagles",2020,86,2020-03-26,"Coast",2,0,2
"1391","eagle spec","Aquila/Clanga","Eagles",2020,87,2020-03-27,"Foothills",1,0,1
"1392","eagle spec","Aquila/Clanga","Eagles",2020,87,2020-03-27,"Interior",12,0,12
"1393","eagle spec","Aquila/Clanga","Eagles",2020,88,2020-03-28,"Coast",6,0,6
"1394","eagle spec","Aquila/Clanga","Eagles",2020,88,2020-03-28,"Interior",9,0,9
"1395","eagle spec","Aquila/Clanga","Eagles",2020,91,2020-03-31,"Coast",28,0,28
"1396","eagle spec","Aquila/Clanga","Eagles",2020,91,2020-03-31,"Foothills",71,0,71
"1397","eagle spec","Aquila/Clanga","Eagles",2020,91,2020-03-31,"Interior",112,0,112
"1398","eagle spec","Aquila/Clanga","Eagles",2020,92,2020-04-01,"Coast",32,0,32
"1399","eagle spec","Aquila/Clanga","Eagles",2020,92,2020-04-01,"Foothills",256,0,256
"1400","eagle spec","Aquila/Clanga","Eagles",2020,92,2020-04-01,"Interior",51,0,51
"1401","eagle spec","Aquila/Clanga","Eagles",2020,93,2020-04-02,"Coast",8,0,8
"1402","eagle spec","Aquila/Clanga","Eagles",2020,94,2020-04-03,"Coast",3,0,3
"1403","eagle spec","Aquila/Clanga","Eagles",2020,94,2020-04-03,"Foothills",12,0,12
"1404","eagle spec","Aquila/Clanga","Eagles",2020,94,2020-04-03,"Interior",33,0,33
"1405","eagle spec","Aquila/Clanga","Eagles",2020,95,2020-04-04,"Coast",70,0,70
"1406","eagle spec","Aquila/Clanga","Eagles",2020,95,2020-04-04,"Foothills",30,0,30
"1407","eagle spec","Aquila/Clanga","Eagles",2020,95,2020-04-04,"Interior",57,0,57
"1408","eagle spec","Aquila/Clanga","Eagles",2020,96,2020-04-05,"Coast",11,0,11
"1409","eagle spec","Aquila/Clanga","Eagles",2020,96,2020-04-05,"Foothills",25,0,25
"1410","eagle spec","Aquila/Clanga","Eagles",2020,96,2020-04-05,"Interior",111,0,111
"1411","eagle spec","Aquila/Clanga","Eagles",2020,97,2020-04-06,"Coast",236,0,236
"1412","eagle spec","Aquila/Clanga","Eagles",2020,97,2020-04-06,"Foothills",10,0,10
"1413","eagle spec","Aquila/Clanga","Eagles",2020,97,2020-04-06,"Interior",2,0,2
"1414","eagle spec","Aquila/Clanga","Eagles",2020,99,2020-04-08,"Coast",174,0,174
"1415","eagle spec","Aquila/Clanga","Eagles",2020,99,2020-04-08,"Foothills",125,0,125
"1416","eagle spec","Aquila/Clanga","Eagles",2020,99,2020-04-08,"Interior",42,0,42
"1417","eagle spec","Aquila/Clanga","Eagles",2020,100,2020-04-09,"Coast",17,0,17
"1418","eagle spec","Aquila/Clanga","Eagles",2020,100,2020-04-09,"Foothills",1,0,1
"1419","eagle spec","Aquila/Clanga","Eagles",2020,100,2020-04-09,"Interior",5,0,5
"1420","eagle spec","Aquila/Clanga","Eagles",2020,101,2020-04-10,"Coast",50,0,50
"1421","eagle spec","Aquila/Clanga","Eagles",2020,102,2020-04-11,"Coast",54,0,54
"1422","eagle spec","Aquila/Clanga","Eagles",2020,102,2020-04-11,"Foothills",46,0,46
"1423","eagle spec","Aquila/Clanga","Eagles",2020,102,2020-04-11,"Interior",11,0,11
"1424","eagle spec","Aquila/Clanga","Eagles",2020,104,2020-04-13,"Coast",4,0,4
"1425","eagle spec","Aquila/Clanga","Eagles",2020,104,2020-04-13,"Foothills",3,0,3
"1426","eagle spec","Aquila/Clanga","Eagles",2020,104,2020-04-13,"Interior",5,0,5
"1427","eagle spec","Aquila/Clanga","Eagles",2020,105,2020-04-14,"Foothills",2,0,2
"1428","eagle spec","Aquila/Clanga","Eagles",2020,105,2020-04-14,"Interior",30,0,30
"1429","eagle spec","Aquila/Clanga","Eagles",2020,106,2020-04-15,"Coast",5,0,5
"1430","eagle spec","Aquila/Clanga","Eagles",2020,106,2020-04-15,"Foothills",12,0,12
"1431","eagle spec","Aquila/Clanga","Eagles",2020,106,2020-04-15,"Interior",25,0,25
"1432","eagle spec","Aquila/Clanga","Eagles",2020,108,2020-04-17,"Coast",2,0,2
"1433","eagle spec","Aquila/Clanga","Eagles",2020,108,2020-04-17,"Foothills",3,0,3
"1434","eagle spec","Aquila/Clanga","Eagles",2020,108,2020-04-17,"Interior",2,0,2
"1435","eagle spec","Aquila/Clanga","Eagles",2020,109,2020-04-18,"Coast",2,0,2
"1436","eagle spec","Aquila/Clanga","Eagles",2020,109,2020-04-18,"Foothills",5,0,5
"1437","eagle spec","Aquila/Clanga","Eagles",2020,109,2020-04-18,"Interior",18,0,18
"1438","eagle spec","Aquila/Clanga","Eagles",2020,110,2020-04-19,"Foothills",5,0,5
"1439","eagle spec","Aquila/Clanga","Eagles",2020,110,2020-04-19,"Interior",14,0,14
"1440","eagle spec","Aquila/Clanga","Eagles",2020,111,2020-04-20,"Foothills",9,0,9
"1441","eagle spec","Aquila/Clanga","Eagles",2020,111,2020-04-20,"Interior",7,0,7
"1442","eagle spec","Aquila/Clanga","Eagles",2020,115,2020-04-24,"Coast",1,0,1
"1443","eagle spec","Aquila/Clanga","Eagles",2020,116,2020-04-25,"Coast",5,0,5
"1444","eagle spec","Aquila/Clanga","Eagles",2020,116,2020-04-25,"Foothills",1,0,1
"1445","eagle spec","Aquila/Clanga","Eagles",2020,117,2020-04-26,"Coast",5,0,5
"1446","eagle spec","Aquila/Clanga","Eagles",2020,117,2020-04-26,"Foothills",3,0,3
"1447","eagle spec","Aquila/Clanga","Eagles",2020,117,2020-04-26,"Interior",1,0,1
"1448","eagle spec","Aquila/Clanga","Eagles",2020,118,2020-04-27,"Foothills",3,0,3
"1449","eagle spec","Aquila/Clanga","Eagles",2020,118,2020-04-27,"Interior",16,0,16
"1450","eagle spec","Aquila/Clanga","Eagles",2020,120,2020-04-29,"Coast",1,0,1
"1451","eagle spec","Aquila/Clanga","Eagles",2020,120,2020-04-29,"Foothills",13,0,13
"1452","eagle spec","Aquila/Clanga","Eagles",2020,120,2020-04-29,"Interior",3,0,3
"1453","eagle spec","Aquila/Clanga","Eagles",2020,121,2020-04-30,"Foothills",5,0,5
"1454","eagle spec","Aquila/Clanga","Eagles",2020,122,2020-05-01,"Foothills",2,0,2
"1455","eagle spec","Aquila/Clanga","Eagles",2020,123,2020-05-02,"Foothills",1,0,1
"1456","eagle spec","Aquila/Clanga","Eagles",2020,124,2020-05-03,"Interior",3,0,3
"1457","eagle spec","Aquila/Clanga","Eagles",2020,125,2020-05-04,"Interior",2,0,2
"1458","eagle spec","Aquila/Clanga","Eagles",2020,128,2020-05-07,"Interior",8,0,8
"1459","eagle spec","Aquila/Clanga","Eagles",2020,130,2020-05-09,"Coast",5,0,5
"1460","eagle spec","Aquila/Clanga","Eagles",2020,130,2020-05-09,"Foothills",2,0,2
"1461","eagle spec","Aquila/Clanga","Eagles",2020,131,2020-05-10,"Coast",39,0,39
"1462","eagle spec","Aquila/Clanga","Eagles",2020,131,2020-05-10,"Foothills",13,0,13
"1463","eagle spec","Aquila/Clanga","Eagles",2020,131,2020-05-10,"Interior",1,0,1
"1464","eagle spec","Aquila/Clanga","Eagles",2020,132,2020-05-11,"Coast",2,0,2
"1465","eagle spec","Aquila/Clanga","Eagles",2020,132,2020-05-11,"Interior",18,0,18
"1466","eagle spec","Aquila/Clanga","Eagles",2020,133,2020-05-12,"Foothills",1,0,1
"1467","eagle spec","Aquila/Clanga","Eagles",2020,133,2020-05-12,"Interior",2,0,2
"1468","eagle spec","Aquila/Clanga","Eagles",2020,134,2020-05-13,"Coast",6,0,6
"1469","eagle spec","Aquila/Clanga","Eagles",2020,134,2020-05-13,"Foothills",23,0,23
"1470","eagle spec","Aquila/Clanga","Eagles",2020,135,2020-05-14,"Coast",3,0,3
"1471","eagle spec","Aquila/Clanga","Eagles",2020,135,2020-05-14,"Interior",1,0,1
"1472","eagle spec","Aquila/Clanga","Eagles",2020,136,2020-05-15,"Interior",1,0,1
"1473","eagle spec","Aquila/Clanga","Eagles",2020,138,2020-05-17,"Coast",2,0,2
"1474","eagle spec","Aquila/Clanga","Eagles",2020,138,2020-05-17,"Foothills",2,0,2
"1475","eagle spec","Aquila/Clanga","Eagles",2020,141,2020-05-20,"Interior",2,0,2
"1476","eagle spec","Aquila/Clanga","Eagles",2020,143,2020-05-22,"Foothills",14,0,14
"1477","eagle spec","Aquila/Clanga","Eagles",2020,143,2020-05-22,"Interior",1,0,1
"1478","eagle spec","Aquila/Clanga","Eagles",2022,73,2022-03-14,"Coast",2,0,2
"1479","eagle spec","Aquila/Clanga","Eagles",2022,77,2022-03-18,"Interior",2,0,2
"1480","eagle spec","Aquila/Clanga","Eagles",2022,79,2022-03-20,"Coast",1,0,1
"1481","eagle spec","Aquila/Clanga","Eagles",2022,80,2022-03-21,"Foothills",1,0,1
"1482","eagle spec","Aquila/Clanga","Eagles",2022,81,2022-03-22,"Coast",9,0,9
"1483","eagle spec","Aquila/Clanga","Eagles",2022,82,2022-03-23,"Coast",73,0,73
"1484","eagle spec","Aquila/Clanga","Eagles",2022,82,2022-03-23,"Foothills",1,0,1
"1485","eagle spec","Aquila/Clanga","Eagles",2022,83,2022-03-24,"Coast",52,0,52
"1486","eagle spec","Aquila/Clanga","Eagles",2022,84,2022-03-25,"Coast",125,0,125
"1487","eagle spec","Aquila/Clanga","Eagles",2022,84,2022-03-25,"Foothills",3,0,3
"1488","eagle spec","Aquila/Clanga","Eagles",2022,84,2022-03-25,"Interior",3,0,3
"1489","eagle spec","Aquila/Clanga","Eagles",2022,85,2022-03-26,"Coast",163,0,163
"1490","eagle spec","Aquila/Clanga","Eagles",2022,86,2022-03-27,"Coast",111,0,111
"1491","eagle spec","Aquila/Clanga","Eagles",2022,86,2022-03-27,"Foothills",20,0,20
"1492","eagle spec","Aquila/Clanga","Eagles",2022,86,2022-03-27,"Interior",62,0,62
"1493","eagle spec","Aquila/Clanga","Eagles",2022,87,2022-03-28,"Coast",157,0,157
"1494","eagle spec","Aquila/Clanga","Eagles",2022,87,2022-03-28,"Foothills",82,0,82
"1495","eagle spec","Aquila/Clanga","Eagles",2022,87,2022-03-28,"Interior",3,0,3
"1496","eagle spec","Aquila/Clanga","Eagles",2022,88,2022-03-29,"Coast",79,0,79
"1497","eagle spec","Aquila/Clanga","Eagles",2022,88,2022-03-29,"Foothills",64,0,64
"1498","eagle spec","Aquila/Clanga","Eagles",2022,88,2022-03-29,"Interior",256,0,256
"1499","eagle spec","Aquila/Clanga","Eagles",2022,89,2022-03-30,"Coast",26,0,26
"1500","eagle spec","Aquila/Clanga","Eagles",2022,89,2022-03-30,"Foothills",107,0,107
"1501","eagle spec","Aquila/Clanga","Eagles",2022,89,2022-03-30,"Interior",178,0,178
"1502","eagle spec","Aquila/Clanga","Eagles",2022,90,2022-03-31,"Coast",29,0,29
"1503","eagle spec","Aquila/Clanga","Eagles",2022,90,2022-03-31,"Foothills",53,0,53
"1504","eagle spec","Aquila/Clanga","Eagles",2022,90,2022-03-31,"Interior",175,0,175
"1505","eagle spec","Aquila/Clanga","Eagles",2022,91,2022-04-01,"Coast",6,0,6
"1506","eagle spec","Aquila/Clanga","Eagles",2022,91,2022-04-01,"Foothills",4,0,4
"1507","eagle spec","Aquila/Clanga","Eagles",2022,91,2022-04-01,"Interior",28,0,28
"1508","eagle spec","Aquila/Clanga","Eagles",2022,92,2022-04-02,"Coast",8,0,8
"1509","eagle spec","Aquila/Clanga","Eagles",2022,92,2022-04-02,"Foothills",7,0,7
"1510","eagle spec","Aquila/Clanga","Eagles",2022,92,2022-04-02,"Interior",35,0,35
"1511","eagle spec","Aquila/Clanga","Eagles",2022,93,2022-04-03,"Coast",33,0,33
"1512","eagle spec","Aquila/Clanga","Eagles",2022,93,2022-04-03,"Foothills",3,0,3
"1513","eagle spec","Aquila/Clanga","Eagles",2022,93,2022-04-03,"Interior",42,0,42
"1514","eagle spec","Aquila/Clanga","Eagles",2022,94,2022-04-04,"Coast",11,0,11
"1515","eagle spec","Aquila/Clanga","Eagles",2022,94,2022-04-04,"Foothills",19,0,19
"1516","eagle spec","Aquila/Clanga","Eagles",2022,94,2022-04-04,"Interior",87,0,87
"1517","eagle spec","Aquila/Clanga","Eagles",2022,95,2022-04-05,"Coast",18,0,18
"1518","eagle spec","Aquila/Clanga","Eagles",2022,95,2022-04-05,"Foothills",14,0,14
"1519","eagle spec","Aquila/Clanga","Eagles",2022,95,2022-04-05,"Interior",15,0,15
"1520","eagle spec","Aquila/Clanga","Eagles",2022,96,2022-04-06,"Coast",46,0,46
"1521","eagle spec","Aquila/Clanga","Eagles",2022,96,2022-04-06,"Foothills",22,0,22
"1522","eagle spec","Aquila/Clanga","Eagles",2022,96,2022-04-06,"Interior",62,0,62
"1523","eagle spec","Aquila/Clanga","Eagles",2022,97,2022-04-07,"Coast",32,0,32
"1524","eagle spec","Aquila/Clanga","Eagles",2022,98,2022-04-08,"Coast",53,0,53
"1525","eagle spec","Aquila/Clanga","Eagles",2022,98,2022-04-08,"Foothills",25,0,25
"1526","eagle spec","Aquila/Clanga","Eagles",2022,98,2022-04-08,"Interior",73,0,73
"1527","eagle spec","Aquila/Clanga","Eagles",2022,99,2022-04-09,"Coast",54,0,54
"1528","eagle spec","Aquila/Clanga","Eagles",2022,99,2022-04-09,"Foothills",48,0,48
"1529","eagle spec","Aquila/Clanga","Eagles",2022,99,2022-04-09,"Interior",128,0,128
"1530","eagle spec","Aquila/Clanga","Eagles",2022,100,2022-04-10,"Coast",7,0,7
"1531","eagle spec","Aquila/Clanga","Eagles",2022,100,2022-04-10,"Interior",47,0,47
"1532","eagle spec","Aquila/Clanga","Eagles",2022,101,2022-04-11,"Coast",69,0,69
"1533","eagle spec","Aquila/Clanga","Eagles",2022,101,2022-04-11,"Foothills",4,0,4
"1534","eagle spec","Aquila/Clanga","Eagles",2022,101,2022-04-11,"Interior",30,0,30
"1535","eagle spec","Aquila/Clanga","Eagles",2022,103,2022-04-13,"Coast",2,0,2
"1536","eagle spec","Aquila/Clanga","Eagles",2022,103,2022-04-13,"Foothills",1,0,1
"1537","eagle spec","Aquila/Clanga","Eagles",2022,104,2022-04-14,"Coast",22,0,22
"1538","eagle spec","Aquila/Clanga","Eagles",2022,104,2022-04-14,"Foothills",14,0,14
"1539","eagle spec","Aquila/Clanga","Eagles",2022,104,2022-04-14,"Interior",115,0,115
"1540","eagle spec","Aquila/Clanga","Eagles",2022,105,2022-04-15,"Coast",18,0,18
"1541","eagle spec","Aquila/Clanga","Eagles",2022,105,2022-04-15,"Foothills",24,0,24
"1542","eagle spec","Aquila/Clanga","Eagles",2022,105,2022-04-15,"Interior",83,0,83
"1543","eagle spec","Aquila/Clanga","Eagles",2022,106,2022-04-16,"Coast",1,0,1
"1544","eagle spec","Aquila/Clanga","Eagles",2022,106,2022-04-16,"Foothills",3,0,3
"1545","eagle spec","Aquila/Clanga","Eagles",2022,106,2022-04-16,"Interior",64,0,64
"1546","eagle spec","Aquila/Clanga","Eagles",2022,107,2022-04-17,"Coast",2,0,2
"1547","eagle spec","Aquila/Clanga","Eagles",2022,107,2022-04-17,"Foothills",41,0,41
"1548","eagle spec","Aquila/Clanga","Eagles",2022,107,2022-04-17,"Interior",16,0,16
"1549","eagle spec","Aquila/Clanga","Eagles",2022,108,2022-04-18,"Coast",3,0,3
"1550","eagle spec","Aquila/Clanga","Eagles",2022,108,2022-04-18,"Interior",24,0,24
"1551","eagle spec","Aquila/Clanga","Eagles",2022,109,2022-04-19,"Coast",10,0,10
"1552","eagle spec","Aquila/Clanga","Eagles",2022,109,2022-04-19,"Foothills",1,0,1
"1553","eagle spec","Aquila/Clanga","Eagles",2022,111,2022-04-21,"Coast",3,0,3
"1554","eagle spec","Aquila/Clanga","Eagles",2022,111,2022-04-21,"Foothills",8,0,8
"1555","eagle spec","Aquila/Clanga","Eagles",2022,111,2022-04-21,"Interior",21,0,21
"1556","eagle spec","Aquila/Clanga","Eagles",2022,113,2022-04-23,"Interior",33,0,33
"1557","eagle spec","Aquila/Clanga","Eagles",2022,114,2022-04-24,"Coast",4,0,4
"1558","eagle spec","Aquila/Clanga","Eagles",2022,114,2022-04-24,"Foothills",2,0,2
"1559","eagle spec","Aquila/Clanga","Eagles",2022,114,2022-04-24,"Interior",39,0,39
"1560","eagle spec","Aquila/Clanga","Eagles",2022,115,2022-04-25,"Interior",3,0,3
"1561","eagle spec","Aquila/Clanga","Eagles",2022,116,2022-04-26,"Coast",1,0,1
"1562","eagle spec","Aquila/Clanga","Eagles",2022,116,2022-04-26,"Foothills",5,0,5
"1563","eagle spec","Aquila/Clanga","Eagles",2022,116,2022-04-26,"Interior",7,0,7
"1564","eagle spec","Aquila/Clanga","Eagles",2022,117,2022-04-27,"Foothills",2,0,2
"1565","eagle spec","Aquila/Clanga","Eagles",2022,117,2022-04-27,"Interior",14,0,14
"1566","eagle spec","Aquila/Clanga","Eagles",2022,118,2022-04-28,"Interior",24,0,24
"1567","eagle spec","Aquila/Clanga","Eagles",2022,123,2022-05-03,"Coast",60,0,60
"1568","eagle spec","Aquila/Clanga","Eagles",2022,123,2022-05-03,"Foothills",4,0,4
"1569","eagle spec","Aquila/Clanga","Eagles",2022,123,2022-05-03,"Interior",7,0,7
"1570","eagle spec","Aquila/Clanga","Eagles",2022,124,2022-05-04,"Coast",2,0,2
"1571","eagle spec","Aquila/Clanga","Eagles",2022,126,2022-05-06,"Coast",3,0,3
"1572","eagle spec","Aquila/Clanga","Eagles",2022,127,2022-05-07,"Coast",12,0,12
"1573","eagle spec","Aquila/Clanga","Eagles",2022,127,2022-05-07,"Foothills",5,0,5
"1574","eagle spec","Aquila/Clanga","Eagles",2022,128,2022-05-08,"Coast",60,0,60
"1575","eagle spec","Aquila/Clanga","Eagles",2022,128,2022-05-08,"Foothills",17,0,17
"1576","eagle spec","Aquila/Clanga","Eagles",2022,129,2022-05-09,"Coast",18,0,18
"1577","eagle spec","Aquila/Clanga","Eagles",2022,130,2022-05-10,"Coast",112,0,112
